bedroom,price,area,Floor,property_type,locality,City,furnish_type,Tenant Preferred,bathroom,seller_type,price_per_sqft,bed_bath_ratio,price_log,rent_category
3,55000,1150,2 out of 4,Carpet Area,"Vikram Vihar, Lajpat Nagar",Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,47.82608696,1,10.91510665,Very High
2,20000,110,Ground out of 2,Super Area,Karawal Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,181.8181818,2,9.903537551,Medium
1,6500,300,3 out of 3,Super Area,"Tagore Garden, Rajouri Garden, Najafgarh Road",Delhi,Furnished,Bachelors/Family,1,Contact Owner,21.66666667,1,8.77971129,Very Low
2,17000,750,1 out of 4,Carpet Area,"Panchsheel Vihar, Sheikh Sarai",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,22.66666667,1,9.741027445,Medium
1,9300,450,1 out of 4,Carpet Area,Paschim Vihar Block A6,Delhi,Semi-Furnished,Bachelors,1,Contact Agent,20.66666667,1,9.1378772,Low
2,7500,410,2 out of 4,Super Area,Ghitorni,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,18.29268293,2,8.922791624,Very Low
2,20000,800,2 out of 5,Super Area,Janakpuri,Delhi,Furnished,Bachelors/Family,1,Contact Owner,25,2,9.903537551,Medium
3,18000,120,4 out of 5,Super Area,Bhalswa,Delhi,Furnished,Bachelors/Family,3,Contact Owner,150,1,9.798182591,Medium
1,15000,650,2 out of 4,Carpet Area,Saket,Delhi,Furnished,Bachelors,1,Contact Agent,23.07692308,1,9.615872145,Medium
2,13000,400,2 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,32.5,2,9.472781557,Low
2,20000,810,3 out of 3,Super Area,Vikaspuri,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,24.69135802,1,9.903537551,Medium
3,12000,700,1 out of 3,Super Area,"Indraprastha Extension, Patparganj",Delhi,Furnished,Bachelors/Family,2,Contact Owner,17.14285714,1.5,9.392745259,Low
2,40000,1125,Ground out of 2,Super Area,Krishna Park,Delhi,Furnished,Bachelors/Family,2,Contact Owner,35.55555556,1,10.59665973,High
2,8000,600,4 out of 5,Super Area,Rohini Sector 7,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,13.33333333,1,8.987321813,Very Low
3,95000,1300,1 out of 4,Carpet Area,South Extension 1,Delhi,Furnished,Bachelors,3,Contact Agent,73.07692308,1,11.4616427,Very High
3,68000,1450,2 out of 4,Carpet Area,Lajpat Nagar 3,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,46.89655172,1,11.12727769,Very High
3,18000,110,1 out of 5,Super Area,Tri Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,163.6363636,1.5,9.798182591,Medium
4,130000,3500,1 out of 3,Carpet Area,Anand Niketan,Delhi,Semi-Furnished,Bachelors,6,Contact Agent,37.14285714,0.666666667,11.77529742,Very High
4,150000,4000,3 out of 3,Carpet Area,West End,Delhi,Semi-Furnished,Bachelors,7,Contact Agent,37.5,0.571428571,11.91839724,Very High
3,75000,2500,1 out of 3,Carpet Area,Sarvodaya Enclave,Delhi,Semi-Furnished,Bachelors,4,Contact Agent,30,0.75,11.22525673,Very High
4,110000,3000,2 out of 4,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,5,Contact Agent,36.66666667,0.8,11.60824474,Very High
4,150000,3500,3 out of 3,Carpet Area,Vasant Vihar,Delhi,Semi-Furnished,Bachelors,6,Contact Agent,42.85714286,0.666666667,11.91839724,Very High
1,10000,240,4 out of 5,Super Area,Malviya Nagar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,41.66666667,1,9.210440367,Low
3,24000,1250,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,2,Contact Agent,19.2,1.5,10.08585078,High
3,28000,1000,2 out of 5,Super Area,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,28,1.5,10.2399955,High
3,28000,900,2 out of 4,Carpet Area,"Panchsheel Vihar, Sheikh Sarai",Delhi,Unfurnished,Bachelors,2,Contact Owner,31.11111111,1.5,10.2399955,High
2,18000,900,Ground out of 4,Carpet Area,Jhilmil Colony,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,20,1,9.798182591,Medium
3,27000,1250,3 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,21.6,1,10.20362918,High
2,17000,650,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,26.15384615,1,9.741027445,Medium
3,350000,3200,1 out of 2,Super Area,Sundar Nagar,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Owner,109.375,0.75,12.76569129,Very High
2,25000,900,2 out of 3,Super Area,Pitampura,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,27.77777778,2,10.1266711,High
3,16500,1250,2 out of 4,Carpet Area,Chattarpur Extension,Delhi,Unfurnished,Bachelors,2,Contact Agent,13.2,1.5,9.711176264,Medium
2,14000,60,3 out of 3,Carpet Area,Rohini Sector 21,Delhi,Semi-Furnished,Bachelors,2,Contact Owner,233.3333333,1,9.546884035,Medium
2,18000,90,3 out of 4,Super Area,Mahaveer Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,200,1,9.798182591,Medium
2,10000,55,3 out of 4,Super Area,Peera Garhi,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,181.8181818,2,9.210440367,Low
2,10000,50,1 out of 2,Super Area,Dwarka Sector 8,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,200,2,9.210440367,Low
4,100000,400,Ground out of 4,Carpet Area,Sarvodaya Enclave,Delhi,Unfurnished,Bachelors/Family,4,Contact Agent,250,1,11.51293546,Very High
2,25000,680,2 out of 4,Carpet Area,Pitampura,Delhi,Furnished,Bachelors,1,Contact Agent,36.76470588,2,10.1266711,High
2,22999,756,2 out of 4,Carpet Area,Paschim Vihar Block A3,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,30.42195767,1,10.04324949,High
2,6000,500,2 out of 3,Super Area,Jaitpur,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,12,2,8.699681401,Very Low
2,40000,900,Ground out of 3,Carpet Area,Vasant Kunj,Delhi,Furnished,Bachelors/Family,2,Contact Owner,44.44444444,1,10.59665973,High
3,250000,2000,3 out of 6,Super Area,Defence Colony,Delhi,Furnished,Bachelors/Family,3,Contact Owner,125,1,12.4292202,Very High
1,13000,40,3 out of 3,Carpet Area,Shalimar bagh,Delhi,Furnished,Bachelors/Family,1,Contact Agent,325,1,9.472781557,Low
1,14000,100,3 out of 3,Super Area,Chittaranjan Park,Delhi,Furnished,Bachelors/Family,1,Contact Agent,140,1,9.546884035,Medium
2,20000,950,2 out of 3,Carpet Area,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,21.05263158,1,9.903537551,Medium
1,5500,200,1 out of 4,Carpet Area,Sultanpur,Delhi,Furnished,Bachelors,1,Contact Owner,27.5,1,8.612685173,Very Low
2,32000,900,Ground out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,2,Contact Agent,35.55555556,1,10.37352243,High
2,8000,750,1 out of 4,Super Area,Mehrauli,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,10.66666667,2,8.987321813,Very Low
3,25000,1400,3 out of 4,Carpet Area,Palam Extension,Delhi,Unfurnished,Family,3,Contact Agent,17.85714286,1,10.1266711,High
2,28000,100,2 out of 4,Carpet Area,Shalimar bagh,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,280,1,10.2399955,High
2,22000,100,1 out of 2,Super Area,Kalkaji,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,220,1,9.998843186,High
1,21000,100,Ground out of 1,Super Area,Chittaranjan Park,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,210,1,9.952325335,High
2,30000,1000,2 out of 4,Super Area,"DDA Flats Sector E Pocket 1, Vasant Kunj",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,30,1,10.30898599,High
1,12000,400,2 out of 4,Carpet Area,Lajpat Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,30,1,9.392745259,Low
1,15000,70,2 out of 3,Super Area,DS 19,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,214.2857143,1,9.615872145,Medium
1,18000,450,Ground,Carpet Area,"DDA Flat AD Block, Shalimar Bagh AD Block",Delhi,Furnished,Bachelors/Family,1,Contact Owner,40,1,9.798182591,Medium
2,18000,900,3 out of 4,Carpet Area,"Acharya Niketan, Mayur Vihar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,20,2,9.798182591,Medium
1,10000,42,Ground out of 3,Super Area,Dwarka Sector 23,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,238.0952381,1,9.210440367,Low
1,16000,400,2 out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent,40,1,9.680406499,Medium
2,20000,900,3 out of 3,Carpet Area,Amarpali Apartment,Delhi,Semi-Furnished,Bachelors,2,Contact Owner,22.22222222,1,9.903537551,Medium
4,28000,1500,2 out of 4,Carpet Area,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,18.66666667,2,10.2399955,High
1,7000,70,1 out of 4,Super Area,Palam,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,100,1,8.853808275,Very Low
2,30000,450,Ground out of 1,Carpet Area,Sethi floor nihal vihar,Delhi,Furnished,Bachelors/Family,1,Contact Owner,66.66666667,2,10.30898599,High
2,15000,900,Ground out of 4,Carpet Area,Hari Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,16.66666667,2,9.615872145,Medium
1,8000,500,1 out of 5,Carpet Area,Main Ghitorni,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,16,1,8.987321813,Very Low
1,9000,400,2 out of 3,Carpet Area,Pitampura,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,22.5,0.5,9.105090961,Very Low
3,33500,150,2 out of 4,Carpet Area,Paschim Vihar Block A3,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,223.3333333,1.5,10.41933057,High
1,9500,450,1 out of 3,Carpet Area,Neb Sarai,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,21.11111111,1,9.159152335,Low
2,10000,540,1 out of 4,Super Area,"Baljit Nagar, Patel Nagar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,18.51851852,2,9.210440367,Low
1,20000,400,3 out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent,50,1,9.903537551,Medium
1,10000,450,2 out of 4,Carpet Area,"Chhattarpur Enclave Phase1, Chhattarpur",Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,22.22222222,1,9.210440367,Low
1,15000,700,4 out of 5,Super Area,DS 19,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,21.42857143,1,9.615872145,Medium
3,55000,1450,Ground out of 4,Carpet Area,Vasant Kunj,Delhi,Furnished,Bachelors,2,Contact Agent,37.93103448,1.5,10.91510665,Very High
2,20000,1000,2 out of 4,Carpet Area,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,20,1,9.903537551,Medium
2,16000,550,1 out of 4,Carpet Area,Saket,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,29.09090909,1,9.680406499,Medium
2,23000,900,2 out of 3,Carpet Area,"DDA Flats Block B3, Keshav Puram, Tri Nagar",Delhi,Furnished,Bachelors/Family,2,Contact Owner,25.55555556,1,10.04329297,High
3,150000,300,2 out of 2,Super Area,Panchsheel Park,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,500,1,11.91839724,Very High
2,25000,1100,Ground out of 3,Super Area,New Delhi,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,22.72727273,1,10.1266711,High
1,9000,600,1 out of 4,Carpet Area,Saket,Delhi,Semi-Furnished,Bachelors,1,Contact Agent,15,1,9.105090961,Very Low
1,11000,450,3 out of 4,Super Area,"Manak Vihar, Anand Vihar",Delhi,Semi-Furnished,Bachelors,1,Contact Owner,24.44444444,1,9.305741457,Low
2,11500,550,2 out of 4,Carpet Area,Mayur Vihar 1,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,20.90909091,2,9.350189267,Low
3,16000,1000,1 out of 4,Super Area,Dwarka Mor,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,16,1.5,9.680406499,Medium
3,23000,1250,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Unfurnished,Bachelors,2,Contact Agent,18.4,1.5,10.04329297,High
4,30000,1950,2 out of 4,Carpet Area,Chhattarpur Enclave,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent,15.38461538,1,10.30898599,High
3,110000,1750,4 out of 4,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,4,Contact Agent,62.85714286,0.75,11.60824474,Very High
1,3500,25,3 out of 4,Super Area,Burari,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,140,1,8.160803921,Very Low
2,12100,700,3 out of 4,Carpet Area,Shadipur,Delhi,Unfurnished,Bachelors,1,Contact Agent,17.28571429,2,9.401043373,Low
2,19000,1800,1 out of 2,Carpet Area,"Naveen Shahdara, Shahdara",Delhi,Unfurnished,Bachelors,1,Contact Owner,10.55555556,2,9.852246888,Medium
2,40000,1000,3 out of 3,Super Area,Greater Kailash 2,Delhi,Furnished,Bachelors/Family,2,Contact Owner,40,1,10.59665973,High
2,8000,200,2 out of 3,Super Area,Najafgarh,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,40,2,8.987321813,Very Low
3,42000,1700,2 out of 4,Carpet Area,Pitampura,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,24.70588235,1,10.64544871,Very High
3,13000,70,Ground out of 4,Super Area,Pandav Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,185.7142857,1.5,9.472781557,Low
3,44000,1700,3 out of 4,Carpet Area,Pitampura,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,25.88235294,1,10.69196764,Very High
1,11000,450,1 out of 4,Carpet Area,Saket,Delhi,Semi-Furnished,Bachelors,1,Contact Agent,24.44444444,1,9.305741457,Low
3,40000,1350,2 out of 3,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,29.62962963,1,10.59665973,High
4,150000,2550,3 out of 4,Super Area,Greater Kailash 1,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent,58.82352941,1,11.91839724,Very High
2,13000,650,2 out of 4,Carpet Area,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,20,1,9.472781557,Low
2,17500,650,2 out of 4,Carpet Area,Chhattarpur,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,26.92307692,1,9.770013301,Medium
3,14500,1250,1 out of 4,Carpet Area,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,11.6,1,9.581972892,Medium
3,24000,1250,2 out of 4,Carpet Area,Chhattarpur,Delhi,Unfurnished,Bachelors,2,Contact Agent,19.2,1.5,10.08585078,High
3,30000,1000,3 out of 4,Carpet Area,Mayur Vihar Phase 1 Extension,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,30,1.5,10.30898599,High
1,10000,500,2 out of 3,Super Area,Kalkaji,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,20,1,9.210440367,Low
1,10000,500,3 out of 4,Carpet Area,Neb Sarai,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,20,1,9.210440367,Low
3,90000,1550,2 out of 4,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,58.06451613,1,11.40757606,Very High
4,280000,3800,1 out of 4,Carpet Area,"Maharani Bagh, New Friends Colony",Delhi,Semi-Furnished,Bachelors/Family,5,Contact Agent,73.68421053,0.8,12.54254845,Very High
2,32000,1150,1 out of 4,Super Area,Shalimar bagh,Delhi,Unfurnished,Bachelors,2,Contact Owner,27.82608696,1,10.37352243,High
3,80000,2000,3 out of 4,Carpet Area,Sarvodaya Enclave,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,40,1,11.28979441,Very High
1,5500,30,2 out of 3,Carpet Area,B-7 veer Singh colony Budh vihar phase 2 delhi,Delhi,Furnished,Bachelors/Family,1,Contact Owner,183.3333333,1,8.612685173,Very Low
1,6000,50,3 out of 4,Carpet Area,Mahavir Enclave Part 3,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,120,1,8.699681401,Very Low
3,30000,1205,2 out of 4,Super Area,Dwarka Sector 5,Delhi,Furnished,Bachelors/Family,2,Contact Owner,24.89626556,1.5,10.30898599,High
3,42000,1450,2 out of 4,Carpet Area,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,28.96551724,1.5,10.64544871,Very High
1,5500,200,2 out of 4,Super Area,Pusa Institutional Area,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,27.5,1,8.612685173,Very Low
2,7000,350,2 out of 4,Super Area,Raj Nagar 2,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,20,1,8.853808275,Very Low
2,10000,700,Ground out of 1,Super Area,Sarojini Nagar,Delhi,Unfurnished,Bachelors,1,Contact Owner,14.28571429,2,9.210440367,Low
1,17000,400,3 out of 4,Carpet Area,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Agent,42.5,1,9.741027445,Medium
1,18000,700,1 out of 5,Super Area,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,25.71428571,1,9.798182591,Medium
2,14000,1000,1 out of 4,Carpet Area,"Arjun Garh, Aya Nagar",Delhi,Semi-Furnished,Bachelors,2,Contact Agent,14,1,9.546884035,Medium
1,17000,450,1 out of 4,Carpet Area,"Paryavaran Complex, Sainik Farm",Delhi,Furnished,Bachelors/Family,1,Contact Agent,37.77777778,1,9.741027445,Medium
3,27000,1200,10 out of 10,Super Area,DS 19,Delhi,Semi-Furnished,Family,2,Contact Owner,22.5,1.5,10.20362918,High
3,25000,1200,2 out of 4,Carpet Area,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,20.83333333,1.5,10.1266711,High
2,23000,900,3 out of 4,Super Area,"Lajpat Nagar II, null",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,25.55555556,1,10.04329297,High
2,24500,84,1 out of 4,Carpet Area,Paschim Vihar,Delhi,Furnished,Bachelors,2,Contact Agent,291.6666667,1,10.10646921,High
1,10000,200,1 out of 2,Carpet Area,East Of Kailash,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,50,1,9.210440367,Low
2,35000,1300,2 out of 3,Super Area,Kalkaji,Delhi,Unfurnished,Bachelors,2,Contact Agent,26.92307692,1,10.46313191,High
2,27000,1300,Ground out of 2,Carpet Area,Aya Nagar Extension,Delhi,Furnished,Bachelors/Family,2,Contact Owner,20.76923077,1,10.20362918,High
1,7000,200,1 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,35,1,8.853808275,Very Low
1,5000,300,Ground out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,16.66666667,1,8.517393171,Very Low
2,5000,550,3 out of 4,Carpet Area,"Mohan Garden, Razapur Khurd",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,9.090909091,2,8.517393171,Very Low
2,12000,950,2 out of 2,Super Area,Uttam Nagar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,12.63157895,2,9.392745259,Low
2,30000,750,2 out of 4,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Furnished,Bachelors/Family,2,Contact Agent,40,1,10.30898599,High
2,25000,950,Ground out of 4,Carpet Area,"East End Apartments, Ph. 1ext near new Ashok nagar",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,26.31578947,1,10.1266711,High
1,6000,350,1 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,17.14285714,1,8.699681401,Very Low
3,45000,2000,3 out of 4,Super Area,Jangpura,Delhi,Unfurnished,Bachelors/Family,3,Contact Owner,22.5,1,10.71443999,Very High
3,40000,180,Ground out of 4,Carpet Area,Janakpuri,Delhi,Unfurnished,Bachelors,3,Contact Agent,222.2222222,1,10.59665973,High
2,8500,60,2 out of 5,Super Area,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,141.6666667,2,9.047939083,Very Low
2,16500,950,2 out of 4,Carpet Area,"Indraprastha Extension, Patparganj",Delhi,Unfurnished,Bachelors,1,Contact Agent,17.36842105,2,9.711176264,Medium
3,100000,1400,1 out of 4,Carpet Area,"Jangpura Extension, Jangpura",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,71.42857143,1,11.51293546,Very High
3,52000,200,2 out of 3,Carpet Area,South Extension 1,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,260,1.5,10.85901823,Very High
1,12500,450,2 out of 3,Carpet Area,Patel Nagar West,Delhi,Furnished,Bachelors/Family,1,Contact Agent,27.77777778,1,9.43356392,Low
2,14000,600,3 out of 4,Super Area,"V3s East Centre, Laxmi Nagar",Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,23.33333333,1,9.546884035,Medium
1,15000,350,1 out of 3,Super Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,42.85714286,1,9.615872145,Medium
1,5000,300,1 out of 3,Carpet Area,Ashok Nagar,Delhi,Furnished,Bachelors,1,Contact Owner,16.66666667,1,8.517393171,Very Low
2,40000,95,3 out of 3,Carpet Area,Safdarjung Enclave,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,421.0526316,1,10.59665973,High
1,17000,550,3 out of 3,Super Area,"DDA Rose Apartments, Dwarka Sector 18B",Delhi,Furnished,Bachelors/Family,1,Contact Owner,30.90909091,1,9.741027445,Medium
3,15000,900,1 out of 3,Super Area,Narela,Delhi,Furnished,Bachelors/Family,3,Contact Owner,16.66666667,1,9.615872145,Medium
1,6000,25,4 out of 6,Super Area,Hari Nagar Ashram,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,240,1,8.699681401,Very Low
3,85000,325,1 out of 3,Carpet Area,Defence Colony,Delhi,Unfurnished,Bachelors,3,Contact Agent,261.5384615,1,11.3504183,Very High
2,18000,80,2 out of 4,Super Area,Rajouri Garden,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,225,1,9.798182591,Medium
2,7500,77,3 out of 4,Super Area,Mandawali,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,97.4025974,2,8.922791624,Very Low
2,10000,60,3 out of 4,Super Area,Bindapur,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,166.6666667,2,9.210440367,Low
1,9000,100,1 out of 1,Super Area,"Shiva Enclave, Paschim Vihar",Delhi,Furnished,Bachelors/Family,1,Contact Owner,90,1,9.105090961,Very Low
3,24000,1300,3 out of 4,Super Area,Rohini Sector 22,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,18.46153846,1.5,10.08585078,High
2,12000,500,1 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,24,1,9.392745259,Low
2,10500,500,2 out of 3,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,21,1,9.25922577,Low
2,31000,1200,3 out of 4,Super Area,Pitampura,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,25.83333333,1,10.34177474,High
1,9000,250,Ground out of 3,Super Area,"Jai laxmi Apartments, Indraprastha Extension, Patparganj",Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,36,1,9.105090961,Very Low
2,9000,700,4 out of 5,Super Area,Sant Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,12.85714286,2,9.105090961,Very Low
3,27000,1050,Ground out of 4,Carpet Area,"Nalanda Apartment, Vikaspuri",Delhi,Unfurnished,Family,2,Contact Agent,25.71428571,1.5,10.20362918,High
2,12500,500,2 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,25,1,9.43356392,Low
2,15000,1100,1 out of 2,Super Area,Medavakkam,Chennai,Semi-Furnished,Bachelors,2,Contact Owner,13.63636364,1,9.615872145,Medium
